time,Real Lower Band,Real Middle Band,Real Upper Band
2012-10-03,27.9251,30.0483,32.1715
2012-10-02,27.9132,30.0613,32.2095
2012-10-01,27.9180,30.0721,32.2263
2012-09-28,27.9282,30.0848,32.2414
2012-09-27,27.9343,30.0922,32.2501
2012-09-26,27.9329,30.0971,32.2614
2012-09-25,27.9251,30.1053,32.2854
2012-09-24,27.8850,30.1190,32.3529
2012-09-21,27.8478,30.1292,32.4105
2012-09-20,27.8090,30.1374,32.4657
2012-09-19,27.7802,30.1430,32.5059
2012-09-18,27.7416,30.1523,32.5630
2012-09-17,27.6996,30.1617,32.6237
2012-09-14,27.6545,30.1716,32.6886
2012-09-13,27.6265,30.1787,32.7308
2012-09-12,27.5829,30.1905,32.7981
2012-09-11,27.5211,30.2069,32.8927
2012-09-10,27.5182,30.2091,32.9000
2012-09-07,27.5123,30.2133,32.9143
2012-09-06,27.5013,30.2182,32.9351
2012-09-05,27.5075,30.2155,32.9235
2012-09-04,27.5064,30.2197,32.9330
2012-08-31,27.5033,30.2256,32.9479
2012-08-30,27.5042,30.2209,32.9375
2012-08-29,27.5049,30.2224,32.9398
2012-08-28,27.4997,30.2269,32.9540
2012-08-27,27.4839,30.2358,32.9876
2012-08-24,27.4770,30.2410,33.0049
2012-08-23,27.4462,30.2548,33.0633
2012-08-22,27.4016,30.2751,33.1486
2012-08-21,27.3595,30.2923,33.2250
2012-08-20,27.3260,30.3055,33.2849
2012-08-17,27.2905,30.3200,33.3494
2012-08-16,27.2409,30.3362,33.4314
2012-08-15,27.1893,30.3543,33.5192
2012-08-14,27.1694,30.3724,33.5753
2012-08-13,27.1526,30.3910,33.6294
2012-08-10,27.1362,30.4062,33.6762
2012-08-09,27.1179,30.4219,33.7259
2012-08-08,27.0926,30.4389,33.7852
2012-08-07,27.0539,30.4616,33.8693
2012-08-06,27.0067,30.4875,33.9683
2012-08-03,26.9728,30.5157,34.0586
2012-08-02,26.9520,30.5449,34.1378
2012-08-01,26.9765,30.5734,34.1703
2012-07-31,26.9949,30.5992,34.2035
2012-07-30,27.0122,30.6246,34.2370
2012-07-27,27.0285,30.6466,34.2647
2012-07-26,27.0465,30.6646,34.2827
2012-07-25,27.0860,30.6910,34.2960
2012-07-24,27.1391,30.7235,34.3078
2012-07-23,27.1720,30.7549,34.3377
2012-07-20,27.2125,30.7795,34.3464
2012-07-19,27.2210,30.7970,34.3730
2012-07-18,27.2243,30.8039,34.3834
2012-07-17,27.2306,30.8142,34.3977
2012-07-16,27.2609,30.8313,34.4016
2012-07-13,27.3017,30.8496,34.3974
2012-07-12,27.3454,30.8701,34.3947
2012-07-11,27.4353,30.8963,34.3572
2012-07-10,27.4869,30.9161,34.3453
2012-07-09,27.4984,30.9192,34.3400
2012-07-06,27.5061,30.9217,34.3373
2012-07-05,27.5157,30.9257,34.3356
2012-07-03,27.5119,30.9236,34.3353
2012-07-02,27.5120,30.9237,34.3354
2012-06-29,27.5138,30.9247,34.3356
2012-06-28,27.5086,30.9223,34.3360
2012-06-27,27.5181,30.9252,34.3323
2012-06-26,27.5202,30.9259,34.3316
2012-06-25,27.5177,30.9252,34.3327
2012-06-22,27.5187,30.9255,34.3322
2012-06-21,27.4822,30.9138,34.3453
2012-06-20,27.4627,30.9085,34.3543
2012-06-19,27.4094,30.8915,34.3736
2012-06-18,27.3732,30.8795,34.3858
2012-06-15,27.3619,30.8767,34.3915
2012-06-14,27.3344,30.8699,34.4054
2012-06-13,27.3516,30.8738,34.3960
2012-06-12,27.3790,30.8796,34.3802
2012-06-11,27.3027,30.8679,34.4331
2012-06-08,27.2576,30.8613,34.4649
2012-06-07,27.1780,30.8473,34.5166
2012-06-06,27.1180,30.8375,34.5570
2012-06-05,27.0347,30.8240,34.6133
2012-06-04,26.9767,30.8162,34.6556
2012-06-01,26.9263,30.8091,34.6918
2012-05-31,26.8749,30.8020,34.7290
2012-05-30,26.8109,30.7911,34.7713
2012-05-29,26.7099,30.7745,34.8391
2012-05-25,26.5805,30.7529,34.9253
2012-05-24,26.4198,30.7300,35.0401
2012-05-23,26.1857,30.6989,35.2120
2012-05-22,25.9666,30.6680,35.3693
2012-05-21,25.7163,30.6286,35.5408
2012-05-18,25.4980,30.5915,35.6849
2012-05-17,25.3008,30.5591,35.8173
2012-05-16,25.0792,30.5200,35.9607
2012-05-15,24.8580,30.4786,36.0991
2012-05-14,24.6614,30.4367,36.2120
2012-05-11,24.4278,30.3852,36.3426
2012-05-10,24.2390,30.3336,36.4282
2012-05-09,24.0243,30.2818,36.5393
2012-05-08,23.8198,30.2301,36.6404
2012-05-07,23.6357,30.1827,36.7297
2012-05-04,23.4391,30.1313,36.8235
2012-05-03,23.2621,30.0785,36.8949
2012-05-02,23.0765,30.0149,36.9533
2012-05-01,22.9120,29.9529,36.9938
2012-04-30,22.7609,29.8894,37.0179
2012-04-27,22.6184,29.8263,37.0341
2012-04-26,22.4508,29.7587,37.0665
2012-04-25,22.2964,29.6904,37.0843
2012-04-24,22.1687,29.6242,37.0796
2012-04-23,21.9953,29.5534,37.1114
2012-04-20,21.8350,29.4809,37.1267
2012-04-19,21.6513,29.3997,37.1480
2012-04-18,21.4633,29.3343,37.2052
2012-04-17,21.3032,29.2708,37.2383
2012-04-16,21.1651,29.2064,37.2476
2012-04-13,21.0436,29.1486,37.2536
2012-04-12,20.9356,29.0959,37.2562
2012-04-11,20.8570,29.0469,37.2367
2012-04-10,20.8017,29.0108,37.2199
2012-04-09,20.7492,28.9737,37.1982
2012-04-05,20.7097,28.9318,37.1539
2012-04-04,20.6570,28.8794,37.1018
2012-04-03,20.5987,28.8293,37.0599
2012-04-02,20.5899,28.7815,36.9731
2012-03-30,20.5829,28.7266,36.8703
2012-03-29,20.5598,28.6666,36.7733
2012-03-28,20.5466,28.6107,36.6747
2012-03-27,20.5208,28.5489,36.5769
2012-03-26,20.5098,28.4836,36.4573
2012-03-23,20.5283,28.4240,36.3196
2012-03-22,20.5411,28.3737,36.2062
2012-03-21,20.5634,28.3262,36.0890
2012-03-20,20.5690,28.2730,35.9770
2012-03-19,20.5873,28.2212,35.8551
2012-03-16,20.6262,28.1711,35.7160
2012-03-15,20.6854,28.1167,35.5480
2012-03-14,20.7591,28.0586,35.3581
2012-03-13,20.8374,28.0022,35.1670
2012-03-12,20.9208,27.9486,34.9764
2012-03-09,20.9738,27.8980,34.8222
2012-03-08,21.0351,27.8508,34.6665
2012-03-07,21.1006,27.8025,34.5044
2012-03-06,21.1589,27.7537,34.3485
2012-03-05,21.2102,27.7082,34.2061
2012-03-02,21.2761,27.6596,34.0430
2012-03-01,21.3450,27.6013,33.8576
2012-02-29,21.4365,27.5418,33.6471
2012-02-28,21.4914,27.4833,33.4752
2012-02-27,21.5404,27.4180,33.2956
2012-02-24,21.5306,27.3498,33.1690
2012-02-23,21.5538,27.2839,33.0140
2012-02-22,21.6031,27.2247,32.8463
2012-02-21,21.6591,27.1678,32.6764
2012-02-17,21.7366,27.1101,32.4835
2012-02-16,21.8029,27.0520,32.3010
2012-02-15,21.8650,26.9897,32.1144
2012-02-14,21.8671,26.9398,32.0125
2012-02-13,21.9162,26.8972,31.8782
2012-02-10,22.0054,26.8612,31.7170
2012-02-09,22.0964,26.8284,31.5603
2012-02-08,22.2105,26.7919,31.3732
2012-02-07,22.3241,26.7552,31.1862
2012-02-06,22.4198,26.7167,31.0135
2012-02-03,22.5041,26.6751,30.8460
2012-02-02,22.5953,26.6316,30.6678
2012-02-01,22.6708,26.5895,30.5081
2012-01-31,22.7612,26.5528,30.3443
2012-01-30,22.8304,26.5175,30.2045
2012-01-27,22.8974,26.4765,30.0555
2012-01-26,22.9553,26.4422,29.9290
2012-01-25,23.0460,26.4093,29.7725
2012-01-24,23.1527,26.3797,29.6066
2012-01-23,23.2473,26.3486,29.4498
2012-01-20,23.3773,26.3097,29.2420
2012-01-19,23.5008,26.2651,29.0293
2012-01-18,23.4766,26.2296,28.9825
2012-01-17,23.4819,26.1963,28.9106
2012-01-13,23.4830,26.1609,28.8388
2012-01-12,23.4368,26.1182,28.7996
2012-01-11,23.3876,26.0787,28.7698
2012-01-10,23.3705,26.0482,28.7259
2012-01-09,23.3892,26.0223,28.6553
2012-01-06,23.4093,25.9984,28.5874
2012-01-05,23.4586,25.9724,28.4862
2012-01-04,23.4729,25.9466,28.4203
2012-01-03,23.4799,25.9245,28.3691
2011-12-30,23.4140,25.8989,28.3837
2011-12-29,23.4085,25.8951,28.3816
2011-12-28,23.3578,25.8797,28.4015
2011-12-27,23.3558,25.8783,28.4007
2011-12-23,23.3552,25.8773,28.3993
2011-12-22,23.3453,25.8862,28.4270
2011-12-21,23.3407,25.8961,28.4514
2011-12-20,23.3235,25.9112,28.4988
2011-12-19,23.2996,25.9249,28.5502
2011-12-16,23.2702,25.9468,28.6234
2011-12-15,23.2519,25.9601,28.6683
2011-12-14,23.2070,25.9853,28.7636
2011-12-13,23.1742,26.0085,28.8428
2011-12-12,23.1568,26.0262,28.8956
2011-12-09,23.1594,26.0421,28.9247
2011-12-08,23.1589,26.0557,28.9524
2011-12-07,23.1536,26.0771,29.0005
2011-12-06,23.1631,26.0870,29.0108
2011-12-05,23.1699,26.0982,29.0264
2011-12-02,23.1780,26.1059,29.0337
2011-12-01,23.2003,26.1200,29.0396
2011-11-30,23.2213,26.1326,29.0438
2011-11-29,23.2329,26.1431,29.0532
2011-11-28,23.2713,26.1639,29.0564
2011-11-25,23.3113,26.1829,29.0544
2011-11-23,23.3880,26.2032,29.0183
2011-11-22,23.4519,26.2188,28.9856
2011-11-21,23.4972,26.2311,28.9649
2011-11-18,23.5316,26.2411,28.9505
2011-11-17,23.5431,26.2443,28.9454
2011-11-16,23.5507,26.2469,28.9430
2011-11-15,23.5244,26.2382,28.9519
2011-11-14,23.4435,26.2138,28.9840
2011-11-11,23.3872,26.1925,28.9977
2011-11-10,23.3357,26.1699,29.0040
2011-11-09,23.2897,26.1547,29.0196
2011-11-08,23.2286,26.1374,29.0461
2011-11-07,23.1628,26.1084,29.0539
2011-11-04,23.0756,26.0803,29.0850
2011-11-03,22.9709,26.0552,29.1395
2011-11-02,22.9031,26.0321,29.1611
2011-11-01,22.8274,26.0124,29.1974
2011-10-31,22.7309,25.9896,29.2482
2011-10-28,22.6544,25.9629,29.2713
2011-10-27,22.5839,25.9325,29.2810
2011-10-26,22.5296,25.9006,29.2715
2011-10-25,22.4636,25.8748,29.2859
2011-10-24,22.3962,25.8457,29.2952
2011-10-21,22.3568,25.8160,29.2752
2011-10-20,22.3290,25.7887,29.2484
2011-10-19,22.3217,25.7684,29.2151
2011-10-18,22.3097,25.7447,29.1797
2011-10-17,22.3012,25.7183,29.1354
2011-10-14,22.2646,25.6904,29.1162
2011-10-13,22.2362,25.6592,29.0822
2011-10-12,22.2086,25.6291,29.0496
2011-10-11,22.1909,25.6044,29.0179
2011-10-10,22.1841,25.5816,28.9790
2011-10-07,22.1762,25.5591,28.9419
2011-10-06,22.1513,25.5418,28.9322
2011-10-05,22.1299,25.5241,28.9182
2011-10-04,22.1199,25.5155,28.9110
2011-10-03,22.1196,25.5153,28.9109
2011-09-30,22.1406,25.5236,28.9065
2011-09-29,22.1535,25.5314,28.9092
2011-09-28,22.1563,25.5352,28.9140
2011-09-27,22.1578,25.5381,28.9184
2011-09-26,22.1583,25.5393,28.9203
2011-09-23,22.1611,25.5455,28.9299
2011-09-22,22.1709,25.5530,28.9351
2011-09-21,22.1800,25.5590,28.9380
2011-09-20,22.1801,25.5583,28.9365
2011-09-19,22.1866,25.5556,28.9246
2011-09-16,22.2060,25.5473,28.8886
2011-09-15,22.2247,25.5380,28.8513
2011-09-14,22.2399,25.5242,28.8085
2011-09-13,22.2433,25.5144,28.7855
2011-09-12,22.2434,25.5116,28.7798
2011-09-09,22.2363,25.5042,28.7721
2011-09-08,22.2280,25.4976,28.7672
2011-09-07,22.2266,25.4891,28.7516
2011-09-06,22.2244,25.4833,28.7422
2011-09-02,22.2253,25.4845,28.7437
2011-09-01,22.2248,25.4829,28.7410
2011-08-31,22.2263,25.4806,28.7349
2011-08-30,22.2336,25.4753,28.7170
2011-08-29,22.2340,25.4750,28.7160
2011-08-26,22.2326,25.4781,28.7236
2011-08-25,22.2374,25.4834,28.7294
2011-08-24,22.2588,25.4932,28.7276
2011-08-23,22.2696,25.4990,28.7284
2011-08-22,22.2847,25.5057,28.7267
2011-08-19,22.3339,25.5220,28.7101
2011-08-18,22.3793,25.5364,28.6935
2011-08-17,22.3972,25.5438,28.6904
2011-08-16,22.4022,25.5476,28.6929
2011-08-15,22.4064,25.5522,28.6979
2011-08-12,22.4067,25.5525,28.6982
2011-08-11,22.4107,25.5544,28.6981
2011-08-10,22.4133,25.5558,28.6983
2011-08-09,22.4375,25.5618,28.6861
2011-08-08,22.4208,25.5538,28.6868
2011-08-05,22.4321,25.5569,28.6817
2011-08-04,22.4290,25.5540,28.6790
2011-08-03,22.4284,25.5515,28.6746
2011-08-02,22.4431,25.5391,28.6351
2011-08-01,22.4525,25.5252,28.5979
2011-07-29,22.4819,25.5114,28.5409
2011-07-28,22.5184,25.4965,28.4746
2011-07-27,22.5739,25.4765,28.3791
2011-07-26,22.6106,25.4627,28.3149
2011-07-25,22.6937,25.4439,28.1942
2011-07-22,22.7705,25.4256,28.0807
2011-07-21,22.8238,25.4119,28.0000
2011-07-20,22.8444,25.4068,27.9691
2011-07-19,22.8645,25.4017,27.9388
2011-07-18,22.9053,25.3940,27.8826
2011-07-15,22.9053,25.3940,27.8826
2011-07-14,22.9123,25.3921,27.8718
2011-07-13,22.8890,25.3980,27.9069
2011-07-12,22.8634,25.4038,27.9441
2011-07-11,22.8449,25.4086,27.9722
2011-07-08,22.8322,25.4119,27.9915
2011-07-07,22.8174,25.4150,28.0125
2011-07-06,22.7959,25.4198,28.0436
2011-07-05,22.7485,25.4315,28.1144
2011-07-01,22.6683,25.4509,28.2334
2011-06-30,22.5699,25.4735,28.3770
2011-06-29,22.4839,25.4955,28.5070
2011-06-28,22.4300,25.5170,28.6039
2011-06-27,22.3845,25.5355,28.6864
2011-06-24,22.3330,25.5629,28.7927
2011-06-23,22.3123,25.5998,28.8872
2011-06-22,22.2960,25.6307,28.9655
2011-06-21,22.2809,25.6617,29.0426
2011-06-20,22.2003,25.7028,29.2054
2011-06-17,22.1450,25.7459,29.3469
2011-06-16,22.1258,25.7878,29.4498
2011-06-15,22.1292,25.8317,29.5342
2011-06-14,22.1692,25.8745,29.5798
2011-06-13,22.1715,25.9158,29.6601
2011-06-10,22.1822,25.9601,29.7381
2011-06-09,22.2085,26.0097,29.8109
2011-06-08,22.2417,26.0531,29.8644
2011-06-07,22.2852,26.0956,29.9059
2011-06-06,22.3103,26.1405,29.9706
2011-06-03,22.3610,26.1815,30.0019
2011-06-02,22.4185,26.2246,30.0307
2011-06-01,22.4454,26.2684,30.0914
2011-05-31,22.4549,26.3123,30.1697
2011-05-27,22.4724,26.3422,30.2120
2011-05-26,22.5006,26.3755,30.2503
2011-05-25,22.5389,26.4086,30.2783
2011-05-24,22.6089,26.4458,30.2827
2011-05-23,22.6864,26.4828,30.2792
2011-05-20,22.7635,26.5208,30.2781
2011-05-19,22.8231,26.5560,30.2889
2011-05-18,22.8712,26.5895,30.3078
2011-05-17,22.9172,26.6256,30.3341
2011-05-16,22.9798,26.6623,30.3448
2011-05-13,23.0457,26.6973,30.3489
2011-05-12,23.0935,26.7251,30.3567
2011-05-11,23.1275,26.7509,30.3744
2011-05-10,23.1596,26.7772,30.3948
2011-05-09,23.1829,26.7990,30.4151
2011-05-06,23.2045,26.8169,30.4293
2011-05-05,23.2274,26.8307,30.4339
2011-05-04,23.2535,26.8462,30.4388
2011-05-03,23.2709,26.8564,30.4418
2011-05-02,23.2974,26.8706,30.4437
2011-04-29,23.3282,26.8827,30.4371
2011-04-28,23.3492,26.8919,30.4345
2011-04-27,23.3525,26.8950,30.4374
2011-04-26,23.3610,26.9001,30.4391
2011-04-25,23.3566,26.8986,30.4406
2011-04-21,23.3399,26.8950,30.4501
2011-04-20,23.3300,26.8929,30.4559
2011-04-19,23.3071,26.8878,30.4686
2011-04-18,23.3183,26.8900,30.4618
2011-04-15,23.3205,26.8904,30.4604
2011-04-14,23.3363,26.8940,30.4518
2011-04-13,23.3482,26.8967,30.4453
2011-04-12,23.3564,26.8988,30.4412
2011-04-11,23.3534,26.8981,30.4428
2011-04-08,23.3474,26.8964,30.4455
2011-04-07,23.3512,26.8977,30.4442
2011-04-06,23.3531,26.8984,30.4438
2011-04-05,23.3649,26.9037,30.4425
2011-04-04,23.3928,26.9153,30.4379
2011-04-01,23.4309,26.9293,30.4277
2011-03-31,23.4713,26.9426,30.4139
2011-03-30,23.5175,26.9572,30.3969
2011-03-29,23.5565,26.9725,30.3885
2011-03-28,23.6013,26.9879,30.3746
2011-03-25,23.6527,27.0077,30.3628
2011-03-24,23.6921,27.0210,30.3499
2011-03-23,23.7189,27.0296,30.3402
2011-03-22,23.7490,27.0370,30.3250
2011-03-21,23.7849,27.0445,30.3041
2011-03-18,23.8132,27.0502,30.2872
2011-03-17,23.8395,27.0541,30.2687
2011-03-16,23.8788,27.0601,30.2414
2011-03-15,23.9202,27.0664,30.2126
2011-03-14,23.9154,27.0656,30.2157
2011-03-11,23.8815,27.0597,30.2378
2011-03-10,23.8881,27.0611,30.2340
2011-03-09,23.8953,27.0624,30.2295
2011-03-08,23.8607,27.0558,30.2509
2011-03-07,23.8322,27.0501,30.2680
2011-03-04,23.7795,27.0412,30.3029
2011-03-03,23.7002,27.0276,30.3549
2011-03-02,23.6126,27.0113,30.4099
2011-03-01,23.5282,26.9958,30.4634
2011-02-28,23.4357,26.9785,30.5212
2011-02-25,23.3293,26.9562,30.5830
2011-02-24,23.1924,26.9298,30.6672
2011-02-23,23.0920,26.9059,30.7198
2011-02-22,23.0044,26.8849,30.7654
2011-02-18,22.9196,26.8640,30.8084
2011-02-17,22.8427,26.8402,30.8377
2011-02-16,22.7704,26.8154,30.8604
2011-02-15,22.7029,26.7929,30.8830
2011-02-14,22.6176,26.7676,30.9176
2011-02-11,22.5443,26.7414,30.9386
2011-02-10,22.4994,26.7204,30.9414
2011-02-09,22.4679,26.6997,30.9315
2011-02-08,22.4351,26.6722,30.9094
2011-02-07,22.4149,26.6427,30.8705
2011-02-04,22.3860,26.6119,30.8378
2011-02-03,22.3471,26.5845,30.8219
2011-02-02,22.3113,26.5591,30.8068
2011-02-01,22.2150,26.5182,30.8214
2011-01-31,22.1340,26.4784,30.8227
2011-01-28,22.0466,26.4404,30.8342
2011-01-27,21.9650,26.4025,30.8400
2011-01-26,21.9379,26.3567,30.7755
2011-01-25,21.8922,26.3083,30.7244
2011-01-24,21.8364,26.2628,30.6892
2011-01-21,21.7558,26.2137,30.6715
2011-01-20,21.6802,26.1699,30.6595
2011-01-19,21.6354,26.1256,30.6159
2011-01-18,21.5928,26.0791,30.5654
2011-01-14,21.5769,26.0335,30.4901
2011-01-13,21.5479,25.9909,30.4339
2011-01-12,21.5298,25.9518,30.3739
2011-01-11,21.5272,25.9086,30.2901
2011-01-10,21.5196,25.8719,30.2243
2011-01-07,21.5326,25.8379,30.1433
2011-01-06,21.5623,25.7990,30.0358
2011-01-05,21.6008,25.7558,29.9108
2011-01-04,21.6010,25.7198,29.8386
2011-01-03,21.6115,25.6839,29.7562
2010-12-31,21.6324,25.6527,29.6729
2010-12-30,21.6585,25.6243,29.5900
2010-12-29,21.6933,25.6019,29.5104
2010-12-28,21.7349,25.5777,29.4204
2010-12-27,21.7787,25.5513,29.3238
2010-12-23,21.8321,25.5279,29.2236
2010-12-22,21.9010,25.5065,29.1119
2010-12-21,21.9651,25.4879,29.0107
2010-12-20,22.0280,25.4653,28.9025
2010-12-17,22.0791,25.4475,28.8158
2010-12-16,22.1382,25.4280,28.7177
2010-12-15,22.2037,25.4097,28.6156
2010-12-14,22.2645,25.3922,28.5199
2010-12-13,22.3165,25.3741,28.4316
2010-12-10,22.3515,25.3600,28.3686
2010-12-09,22.3884,25.3378,28.2873
2010-12-08,22.4192,25.3218,28.2245
2010-12-07,22.4567,25.3018,28.1470
2010-12-06,22.4739,25.2820,28.0901
2010-12-03,22.4992,25.2687,28.0382
2010-12-02,22.5337,25.2529,27.9722
2010-12-01,22.5611,25.2353,27.9096
2010-11-30,22.5573,25.2232,27.8891
2010-11-29,22.5324,25.2134,27.8943
2010-11-26,22.5128,25.2043,27.8959
2010-11-24,22.4899,25.1948,27.8998
2010-11-23,22.4440,25.1793,27.9147
2010-11-22,22.3668,25.1608,27.9549
2010-11-19,22.2835,25.1351,27.9868
2010-11-18,22.1921,25.1083,28.0246
2010-11-17,22.1264,25.0831,28.0397
2010-11-16,22.1086,25.0705,28.0324
2010-11-15,22.1000,25.0577,28.0154
2010-11-12,22.1081,25.0457,27.9833
2010-11-11,22.1206,25.0361,27.9516
2010-11-10,22.1452,25.0270,27.9088
2010-11-09,22.1796,25.0171,27.8545
2010-11-08,22.2018,25.0120,27.8221
2010-11-05,22.2198,25.0076,27.7954
2010-11-04,22.2417,25.0023,27.7629
2010-11-03,22.2701,24.9967,27.7233
2010-11-02,22.3201,24.9814,27.6426
2010-11-01,22.3952,24.9641,27.5329
2010-10-29,22.4464,24.9446,27.4427
2010-10-28,22.4818,24.9258,27.3698
2010-10-27,22.5037,24.9141,27.3245
2010-10-26,22.5178,24.9065,27.2952
2010-10-25,22.5206,24.9054,27.2902
2010-10-22,22.4682,24.9221,27.3760
2010-10-21,22.4400,24.9329,27.4258
2010-10-20,22.4325,24.9376,27.4427
2010-10-19,22.4266,24.9425,27.4584
2010-10-18,22.4163,24.9515,27.4868
2010-10-15,22.4217,24.9434,27.4652
2010-10-14,22.4108,24.9487,27.4867
2010-10-13,22.3920,24.9591,27.5263
2010-10-12,22.3486,24.9741,27.5997
2010-10-11,22.2955,24.9969,27.6983
2010-10-08,22.1668,25.0334,27.9000
2010-10-07,22.0198,25.0737,28.1276
2010-10-06,21.8578,25.1178,28.3778
2010-10-05,21.7168,25.1628,28.6088
2010-10-04,21.5661,25.2117,28.8573
2010-10-01,21.4304,25.2670,29.1036
2010-09-30,21.3365,25.3120,29.2875
2010-09-29,21.2442,25.3565,29.4688
2010-09-28,21.2025,25.3936,29.5847
2010-09-27,21.1169,25.4366,29.7564
2010-09-24,20.9773,25.4878,29.9983
2010-09-23,20.8283,25.5414,30.2544
2010-09-22,20.6448,25.6057,30.5665
2010-09-21,20.5000,25.6649,30.8298
2010-09-20,20.3210,25.7234,31.1259
2010-09-17,20.1593,25.7782,31.3972
2010-09-16,20.0184,25.8345,31.6505
2010-09-15,19.8691,25.8923,31.9154
2010-09-14,19.7455,25.9507,32.1559
2010-09-13,19.6069,26.0143,32.4217
2010-09-10,19.4818,26.0766,32.6713
2010-09-09,19.4058,26.1517,32.8975
2010-09-08,19.3518,26.2219,33.0921
2010-09-07,19.3276,26.2893,33.2511
2010-09-03,19.2999,26.3584,33.4170
2010-09-02,19.2689,26.4237,33.5786
2010-09-01,19.2738,26.4888,33.7039
2010-08-31,19.2910,26.5530,33.8151
2010-08-30,19.3329,26.6218,33.9107
2010-08-27,19.3859,26.6846,33.9833
2010-08-26,19.4449,26.7388,34.0327
2010-08-25,19.5132,26.7938,34.0744
2010-08-24,19.5735,26.8455,34.1175
2010-08-23,19.6419,26.8967,34.1515
2010-08-20,19.7006,26.9468,34.1930
2010-08-19,19.7542,27.0022,34.2501
2010-08-18,19.8065,27.0537,34.3008
2010-08-17,19.8452,27.1021,34.3589
2010-08-16,19.8830,27.1551,34.4271
2010-08-13,19.9413,27.2066,34.4719
2010-08-12,20.0024,27.2614,34.5203
2010-08-11,20.0689,27.3125,34.5560
2010-08-10,20.1227,27.3598,34.5968
2010-08-09,20.1705,27.4052,34.6398
2010-08-06,20.2010,27.4454,34.6897
2010-08-05,20.2394,27.4836,34.7277
2010-08-04,20.2870,27.5228,34.7585
2010-08-03,20.3242,27.5582,34.7921
2010-08-02,20.3508,27.5884,34.8259
2010-07-30,20.3756,27.6148,34.8539
2010-07-29,20.4176,27.6447,34.8718
2010-07-28,20.4542,27.6707,34.8871
2010-07-27,20.4942,27.6970,34.8998
2010-07-26,20.5286,27.7217,34.9148
2010-07-23,20.5656,27.7453,34.9250
2010-07-22,20.6129,27.7718,34.9308
2010-07-21,20.6590,27.8036,34.9483
2010-07-20,20.7361,27.8391,34.9422
2010-07-19,20.7995,27.8703,34.9411
2010-07-16,20.8751,27.9043,34.9336
2010-07-15,20.9675,27.9387,34.9100
2010-07-14,21.0345,27.9709,34.9074
2010-07-13,21.1060,28.0042,34.9025
2010-07-12,21.1934,28.0426,34.8919
2010-07-09,21.2981,28.0802,34.8624
2010-07-08,21.4365,28.1210,34.8055
2010-07-07,21.5657,28.1562,34.7468
2010-07-06,21.7072,28.1944,34.6816
2010-07-02,21.8840,28.2361,34.5883
2010-07-01,22.1099,28.2835,34.4572
2010-06-30,22.3490,28.3291,34.3092
2010-06-29,22.6172,28.3792,34.1413
2010-06-28,22.8661,28.4245,33.9830
2010-06-25,23.0493,28.4677,33.8862
2010-06-24,23.2201,28.5070,33.7940
2010-06-23,23.3608,28.5411,33.7214
2010-06-22,23.4807,28.5698,33.6589
2010-06-21,23.5823,28.6037,33.6251
2010-06-18,23.6740,28.6409,33.6079
2010-06-17,23.7428,28.6715,33.6003
2010-06-16,23.8178,28.7010,33.5842
2010-06-15,23.8968,28.7274,33.5581
2010-06-14,23.9598,28.7617,33.5637
2010-06-11,24.0825,28.8126,33.5427
2010-06-10,24.1847,28.8670,33.5493
2010-06-09,24.3534,28.9256,33.4978
2010-06-08,24.5484,28.9873,33.4262
2010-06-07,24.7394,29.0397,33.3401
2010-06-04,24.9279,29.0875,33.2471
2010-06-03,25.0787,29.1323,33.1859
2010-06-02,25.1498,29.1703,33.1908
2010-06-01,25.2559,29.2102,33.1645
2010-05-28,25.4065,29.2590,33.1115
2010-05-27,25.5688,29.3106,33.0525
2010-05-26,25.7222,29.3601,32.9981
2010-05-25,26.0064,29.4148,32.8233
2010-05-24,26.1768,29.4637,32.7507
2010-05-21,26.3217,29.5149,32.7081
2010-05-20,26.4306,29.5582,32.6859
2010-05-19,26.5285,29.5971,32.6657
2010-05-18,26.5577,29.6239,32.6901
2010-05-17,26.5752,29.6462,32.7171
2010-05-14,26.5875,29.6620,32.7364
2010-05-13,26.6028,29.6763,32.7497
2010-05-12,26.6091,29.6799,32.7506
2010-05-11,26.6140,29.6865,32.7589
2010-05-10,26.6335,29.6979,32.7622
2010-05-07,26.6513,29.7096,32.7678
2010-05-06,26.7011,29.7260,32.7508
2010-05-05,26.7181,29.7349,32.7516
2010-05-04,26.7169,29.7335,32.7500
2010-05-03,26.7133,29.7279,32.7424
2010-04-30,26.7219,29.7172,32.7124
2010-04-29,26.7254,29.7116,32.6978
2010-04-28,26.7389,29.6999,32.6608
2010-04-27,26.7501,29.6886,32.6271
2010-04-26,26.7608,29.6802,32.5996
2010-04-23,26.7748,29.6632,32.5517
2010-04-22,26.7811,29.6458,32.5105
2010-04-21,26.8134,29.6298,32.4463
2010-04-20,26.8449,29.6156,32.3863
2010-04-19,26.8791,29.6014,32.3237
2010-04-16,26.8997,29.5872,32.2748
2010-04-15,26.9100,29.5783,32.2466
2010-04-14,26.9259,29.5707,32.2155
2010-04-13,26.9414,29.5625,32.1836
2010-04-12,26.9460,29.5534,32.1608
2010-04-09,26.9492,29.5465,32.1438
2010-04-08,26.9499,29.5367,32.1235
2010-04-07,26.9416,29.5287,32.1159
2010-04-06,26.9341,29.5253,32.1166
2010-04-05,26.9265,29.5220,32.1175
2010-04-01,26.9029,29.5145,32.1261
2010-03-31,26.8795,29.5076,32.1357
